"","hhid","catch","cons","sold","cfr"
"401",620,4.78557754682422,4.80752351828814,0,4.94431005306304
"402",621,4.82133240261087,4.83284988646262,4.79433626963275,4.94431005306304
"403",624,4.67557658538705,4.76153969418467,4.88741721854305,4.94431005306304
"404",625,4.21271155302598,4.45277143662874,3.50112695454626,5.07942279360662
"405",629,4.42234969863449,4.82603951948531,1.63617246104507,5.07942279360662
"406",630,4.88537375542417,4.84498464058185,0,5.07942279360662
"407",631,4.35485791762671,4.31667521923514,4.34929129996991,5.07942279360662
"408",632,4.10395112148593,4.41827310307249,3.55560721893745,5.07942279360662
"409",633,4.62810771023002,4.52657194925601,4.52877189932638,5.07942279360662
"410",634,4.74969397876042,4.65909706753256,0,5.07942279360662
"411",636,4.44944471841922,4.43280712650883,4.4448159284036,5.07942279360662
"412",637,4.45066508990152,4.4826586521015,2.99413133294972,5.07942279360662
"413",638,4.86932955731029,4.67010289784323,0,5.07942279360662
